1997.91396426208,-3.95415754958059
1997.96558570483,-5.85602392661155
1997.96988749173,-3.40984771959379
1998.39146260754,-3.53505790075333
1998.40866975513,-3.23001814445264
1998.40866975513,-3.85202771383064
1998.41297154203,-3.98360270298513
1999.01091992058,-3.43281327679948
1999.01522170748,-4.00099113676738
1999.01522170748,-2.94835955782001
1999.01952349437,-3.47467138907976
1999.02812706817,-4.74858691762799
1999.02812706817,-3.92322806595335
1999.02812706817,-3.01413715686244
1999.03242885506,-3.69595138046669
1999.05393778954,-4.56913733102385
1999.06254136334,-4.12654568253858
1999.06254136334,-3.6959236729692
1999.06254136334,-3.10979927105532
1999.06684315023,-3.86936469083183
1999.07974851092,-4.44949635685991
1999.07974851092,-4.38968774441971
1999.07974851092,-3.54638630901301
1999.07974851092,-2.47581214633359
1999.08835208471,-4.74853150263301
1999.08835208471,-2.90642623947511
1999.09265387161,-2.44589596547171
1999.8712772998,-3.50379196894227
1999.8712772998,-2.90570584454036
1999.8755790867,-4.61024734087189
1999.87988087359,-4.12579362189241
1999.87988087359,-3.86263572715557
1999.87988087359,-2.97746826304073
1999.88418266049,-2.81000018999427
1999.88848444739,-4.04803450929231
1999.88848444739,-2.45712541838321
1999.89708802118,-2.48104094693143
1999.90138980807,-5.07673076862182
1999.90138980807,-2.69036713225818
1999.90569159497,-4.00017178648444
1999.90569159497,-3.77887992045574
1999.90569159497,-2.21787513576674
1999.90999338187,-2.90567022061501
1999.91859695566,-2.73819818935462
2000.05625413633,-3.02515286622187
2000.06055592323,-5.27993359700316
2000.06485771013,-4.74165212682751
2000.07346128392,-4.60408440178722
2000.07776307081,-2.953362740224
2000.08206485771,-4.25718653320625
2000.08206485771,-2.54666021741678
2000.08636664461,-2.77990984771959
2000.0906684315,-4.48445134405113
2000.0906684315,-5.02272885601285
2000.10357379219,-2.87558779476819
2000.11217736598,-2.97725451948866
2000.87359364659,-5.15358740844652
2000.88219722038,-3.37726370254498
2000.88219722038,-2.65956035326268
2000.88649900728,-3.16194873954636
2000.89080079418,-3.04830841769607
2000.89080079418,-2.80309310669128
2000.89940436797,-2.64758279791893
2000.90370615486,-2.37245922248012
2000.91230972866,-3.6942216409805
2000.91661151555,-3.97531816123547
2000.91661151555,-3.35330859185748
2000.91661151555,-3.17388275453691
2000.92521508934,-2.88679349839613
2000.92951687624,-4.06501920525398
2000.92951687624,-3.03033021003867
2000.93812045003,-2.97649454241464
2000.94242223693,-2.35448101482272
2000.94242223693,-2.42027048850693
2000.95962938451,-2.77312546904835
2000.96393117141,-3.96929375963825
2000.96393117141,-3.62240380748514
2000.96393117141,-3.74202103236553
2000.96823295831,-2.21689745692672
2000.96823295831,-2.19895487319466
2000.9725347452,-3.83770689584198
2000.9768365321,-3.03626753092948
2000.98113831899,-2.91066548659116
2000.98974189279,-4.05300206777096
2000.99834546658,-3.92141520397468
2001.00264725347,-3.01232033666985
2001.00694904037,-2.79102451242721
2001.01555261416,-3.64627975389409
2001.03706154864,-2.59960924512111
2001.04566512244,-3.59840515644445
2001.91032428855,-2.37751386166517
2001.91462607545,-2.92774913790101
2001.92322964924,-1.67176036022913
2001.92753143613,-3.5437659713932
2001.92753143613,-2.77223487091473
2001.92753143613,-2.11434013407262
2001.93183322303,-3.94447971652855
2001.93183322303,-1.74950363997353
2001.93613500993,-2.21002599754907
2001.94904037062,-2.00068397936662
2001.95334215751,-3.68728289196609
2001.95334215751,-3.13106279627231
2001.95334215751,-2.90977093024361
2001.95334215751,-2.82603887282734
2001.9662475182,-2.66454374459704
2001.9705493051,-2.43726705911038
2001.97485109199,-2.04850712003521
2001.99205823958,-2.87983100009817
2001.99205823958,-2.30566832067233
2001.99636002647,-3.53772177872634
2002.00066181337,-1.76140203103873
2002.00496360026,-3.94441242689179
2002.00496360026,-2.74824017808796
2002.00496360026,-2.35948419722672
2002.00926538716,-3.47790129164437
2002.03507610854,-2.0065856763321
2002.04367968233,-3.53169737712913
2002.05228325612,-2.62857941285438
2002.05228325612,-2.37738324060557
2002.05228325612,-1.74939280998356
2002.05658504302,-2.97546540679356
2002.06518861681,-1.83909385400207
2002.0780939775,-3.53764657266173
2002.0780939775,-2.13812504156125
2002.0780939775,-2.0304695391689
2002.08239576439,-4.17759476755785
2002.08239576439,-2.58070481540474
2002.08669755129,-2.93955253183196
2002.08669755129,-2.68835635958315
2002.09099933819,-2.38930933916827
2002.09530112508,-3.86059724698305
2002.09530112508,-3.74696088334669
2002.09960291198,-2.23379903039592
2002.10390469887,-2.97542186644036
2002.87392455328,-2.23308655188902
2002.87392455328,-2.6038999490182
2002.87822634017,-3.3275802013306
2002.88252812707,-2.89695423354729
2002.88252812707,-3.53690638665734
2002.89113170086,-3.19000851807637
2002.89113170086,-2.137376939129
2002.89973527465,-3.08234509925617
2002.89973527465,-3.27373265906479
2002.90833884844,-1.62300703928765
2002.90833884844,-2.68760034072306
2002.91264063534,-2.21510834423162
2002.91694242224,-3.6863962520464
2002.92554599603,-2.43638833561854
2002.92554599603,-2.63973761791519
2002.92554599603,-2.99858929255634
2002.92554599603,-3.15409168490084
2002.93414956982,-2.10145218952561
2003.03739245533,-4.01523279047749
2003.07610853739,-3.97333113784401
2003.01588352085,-3.87171191169067
2003.00297816016,-3.50091038920326
2003.01158173395,-3.4052086928711
2003.07610853739,-3.39318759717415
2003.02018530774,-3.34539216400305
2003.08041032429,-3.28552813656788
2003.08041032429,-3.10610229924731
2003.00297816016,-3.10019268585398
2003.0632031767,-3.03434779717479
2003.01588352085,-2.98056358633181
