2004.4915057002042, -6.006596306068667
2004.543392492657, -6.00659630606867
2004.5245432369195, -5.986807387862865
2004.5106536565938, -5.7097625329816
2004.5438529894957, -5.518469656992154
2004.3742470254394, -5.300791556728299
2004.5204734405338, -5.300791556728301
2004.4968885348733, -5.300791556728299
2004.4685866480809, -5.300791556728299
2004.4402847612885, -5.300791556728299
2004.411982874496, -5.300791556728299
2004.4029347339076, -4.8918205804750015
2004.44548090805, -4.792875989445978
2004.525464230597, -5.010554089709833
2004.5114128540847, -4.905013192612207
2004.5162294021009, -4.799472295514581
2004.3609610693484, -4.383905013192679
2004.384552197939, -4.377308707124077
2004.3560387315179, -4.601583113456532
2004.3843406183105, -4.601583113456532
2004.412642505103, -4.601583113456533
2004.4503783541595, -4.601583113456533
2004.478680240952, -4.601583113456533
2004.5116991088764, -4.601583113456534
2004.5167894658236, -4.205804749340439
2004.4790598396974, -4.199208443271837
2004.4507517299746, -4.205804749340438
2004.408298899786, -4.205804749340437
2004.3611290884653, -4.205804749340437
2004.3471274953952, -4.047493403693999
2004.4131652312442, -4.047493403694
2004.469769004829, -4.047493403694
2004.3283840294719, -3.915567282321967
2004.4698934634341, -3.9155672823219687
2004.4180066709812, -3.9155672823219687
2004.3755476178624, -3.9221635883905694
2004.385093592871, -3.8034300791557403
2004.3473639667448, -3.7968337730871387
2004.3287636282173, -3.5131926121372716
2004.3664185791806, -3.598944591029092
2004.347544431722, -3.6055408970976925
2004.4608453228457, -3.50659630606867
2004.536317020959, -3.506596306068671
2004.5362298999353, -3.5989445910290936
2004.5034848409418, -3.308707124010623
2004.5412206899985, -3.308707124010624
2004.5128690197641, -3.361477572559436
2004.361938069398, -3.348284960422232
2004.310045054015, -3.3548812664908327
2004.3761450191666, -3.2889182058048174
2004.3903644147956, -3.2163588390502005
2004.4606648578683, -3.6978891820581152
2004.3946271220193, -3.6978891820581152
2004.3380295713646, -3.6912928759895136
2004.310555334296, -2.8139841688655034
2004.329497933987, -2.734828496042284
2004.3199021755365, -2.906332453825925
2004.3577189226864, -2.820580474934105
2004.3063175187933, -2.3060686015831813
2004.2497821974412, -2.2335092348285635
2004.3392617115549, -2.3852242744064
2004.3301451187335, -2.04881266490772
2004.2405971523872, -1.9696569920845002
2004.330282023199, -1.9036939313984849
2004.3209414048888, -1.804749340369461
2004.288084333151, -1.6332453825858193
2004.3258264051376, -1.6266490765172181
2004.1465064469558, -1.7058047493404358
2004.1418454721959, -1.6464379947230212
2004.141895255638, -1.5936675461742082
2003.9532346791457, -1.573878627968402
2004.0099380196148, -1.4683377308707775
2004.0192475232739, -1.600263852242809
2004.18001070344, -1.1912928759895123
2004.1895068950068, -1.125329815303497
2004.1898429332405, -0.7691292875990108
2003.7837282819735, -1.2506596306069226
2003.7697640264848, -1.0527704485488754
2003.4538383033803, -0.9340369393140437
2003.4582690297207, -1.2374670184697159
2003.55721984368, -1.349604221635944
2003.439195748494, -1.455145118733568
2004.0140015930701, -2.160949868073944
2003.9479202967093, -2.2071240105541543
2003.9571115646936, -2.464379947229615
2004.0090481405884, -2.4116094986808037
2004.008936127844, -2.530343007915632
2004.0134664210684, -2.728232189973679
2004.150389555434, -2.5897097625330474
2004.1411236122865, -2.4116094986808045
2004.1600413202568, -2.3588390501319916
2004.1506446955743, -2.3192612137203827
2004.1413600836363, -2.1609498680739447
2004.2448723054713, -2.437994722955212
2004.2448225220292, -2.490765171504025
2004.3767361975408, -2.662269129287667
2004.3531575148106, -2.6556728232190654
2004.3107357992733, -2.6226912928760573
2004.2919301040474, -2.556728232190041
2004.324948971972, -2.556728232190041
2004.3485463234929, -2.5435356200528387
2004.3768731020064, -2.5171503957784322
2004.4145965052023, -2.5303430079156364
2004.3480235973516, -3.0976253298153713
2004.3999041668742, -3.104221635883973
2004.4424254492956, -3.031662269129356
2004.414173345945, -2.978891820580544
2004.4236695375118, -2.9129287598945277
2004.3575446806392, -3.0052770448549495
2004.3292054562653, -3.0448548812665583
2003.697764723453, -2.3720316622691913
2003.6034251008116, -2.3720316622691904
2003.5468648877384, -2.325857519788978
2003.5563548563748, -2.2664907651715644
2003.6884614427242, -2.233509234828558
2003.6885112261662, -2.180738786279745
2003.7499626624185, -2.042216358839112
2003.8207796087022, -1.976253298153097
2003.8677689550457, -2.1675461741425437
2003.886692885946, -2.10817941952513
2003.9433962264152, -2.002638522427505
2003.684061831035, -1.8970976253298775
2003.745482152636, -1.7915567282322524
2003.7785508040026, -1.7387862796834395
2003.7455692736596, -1.6992084432718297
2003.8493801961467, -1.6596306068602213
2003.8824301787226, -1.6266490765172141
2003.8259882013242, -1.455145118733572
2003.8209165131677, -1.8311345646438626
2003.8350301189826, -1.8707124010554723
2003.7598446756608, -1.5672823218997982
2003.7644994274904, -1.633245382585814
2003.8827911086773, -1.2440633245383221
2003.944130532185, -1.2242744063325177
2003.8779994523823, -1.323218997361541
2003.882293274257, -1.7717678100264485
2003.9247149897944, -1.804749340369457
2003.9624632847115, -1.7915567282322542
2004.0190670582965, -1.7915567282322546
2004.0096953253349, -1.7255936675462389
2003.4482376661522, -1.8707124010554674
2003.2548289938766, -1.8839050131926693
2003.3115323343457, -1.7783641160950443
2003.3445760939912, -1.7519788918206383
2003.382343057699, -1.718997361477631
2003.2550530193657, -1.6464379947230128
2003.2551152486683, -1.5804749340369961
2003.0573007417734, -1.2638522427441186
2003.038526161199, -1.1649076517150951
2003.029197988749, -1.0527704485488678
2003.0669711753872, -1.0131926121372583
2003.0858017623339, -1.0527704485488683
2002.9345347737342, -1.3957783641161488
